58000.000	32115771553216362184704.000	3233592190407925563392.000	32113904252251971518464.000	3233404180295648280576.000
59000.000	32669491752997578866688.000	3289828587537097555968.000	32667592257188940218368.000	3289637307683085746176.000
60000.000	33223211952778799742976.000	3346064984666270072832.000	33221280262125913112576.000	3345870435070523211776.000
61000.000	33776932152560016424960.000	3402301381795442589696.000	33774968267062881812480.000	3402103562457960677376.000
62000.000	34330652352341233106944.000	3458537778924614582272.000	34328656271999854706688.000	3458336689845398142976.000
63000.000	34884372552122449788928.000	3514774176053787099136.000	34882344276936823406592.000	3514569817232835608576.000
64000.000	35438092751903670665216.000	3571010573182960140288.000	35436032281873796300800.000	3570802944620273598464.000
65000.000	35991812951684887347200.000	3627246970312132132864.000	35989720286810760806400.000	3627036072007711588352.000
66000.000	36545533151466108223488.000	3683483367441304649728.000	36543408291747733700608.000	3683269199395149053952.000
67000.000	37099253351247329099776.000	3739719764570477166592.000	37097096296684706594816.000	3739502326782586519552.000
68000.000	37652973551028545781760.000	3795956161699649159168.000	37650784301621675294720.000	3795735454170023985152.000
69000.000	38206693750809766658048.000	3852192558828821676032.000	38204472306558652383232.000	3851968581557461450752.000
70000.000	38760413950590979145728.000	3908428955957994717184.000	38758160311495616888832.000	3908201708944899440640.000
71000.000	39314134150372200022016.000	3964665353087167234048.000	39311848316432581394432.000	3964434836332336906240.000
72000.000	39867854350153412509696.000	4020901750216339226624.000	39865536321369554288640.000	4020667963719774896128.000
73000.000	40421574549934624997376.000	4077138147345511743488.000	40419224326306518794240.000	4076901091107212361728.000
74000.000	40975294749715845873664.000	4133374544474684260352.000	40972912331243491688448.000	4133134218494649827328.000
75000.000	41529014949497049972736.000	4189610941603856252928.000	41526600336180447805440.000	4189367345882087292928.000
76000.000	42082735149278270849024.000	4245847338733029294080.000	42080288341117420699648.000	4245600473269525282816.000
77000.000	42636455349059483336704.000	4302083735862201810944.000	42633976346054385205248.000	4301833600656962748416.000
78000.000	43190175548840704212992.000	4358320132991373803520.000	43187664350991358099456.000	4358066728044400738304.000
79000.000	43743895748621908312064.000	4414556530120546320384.000	43741352355928314216448.000	4414299855431838203904.000
80000.000	44297615948403120799744.000	4470792927249718837248.000	44295040360865287110656.000	4470532982819275669504.000
81000.000	44851336148184341676032.000	4527029324378890829824.000	44848728365802251616256.000	4526766110206713135104.000
82000.000	45405056347965554163712.000	4583265721508063346688.000	45402416370739216121856.000	4582999237594150600704.000
83000.000	45958776547746775040000.000	4639502118637236387840.000	45956104375676189016064.000	4639232364981588590592.000
84000.000	46512496747527979139072.000	4695738515766408380416.000	46509792380613145133056.000	4695465492369026056192.000
85000.000	47066216947309200015360.000	4751974912895581421568.000	47063480385550118027264.000	4751698619756463521792.000
86000.000	47619937147090412503040.000	4808211310024752889856.000	47617168390487082532864.000	4807931747143900987392.000
87000.000	48173657346871624990720.000	4864447707153925406720.000	48170856395424055427072.000	4864164874531338452992.000
88000.000	48727377546652837478400.000	4920684104283097923584.000	48724544400361011544064.000	4920398001918775918592.000
