0.00000000000000000000	0.000000000000000000000000000000	160789847117.727386474609375000000000000000	
100000.00000000000000000000	75.774371528352148175144975539297	160764180355.981811523437500000000000000000	
200000.00000000000000000000	303.073294209813525412755552679300	160687188265.175689697265625000000000000000	
300000.00000000000000000000	681.824200077682576193183194845915	160558895425.977600097656250000000000000000	
400000.00000000000000000000	1211.906168264889402053086087107658	160379342797.448242187500000000000000000000	
500000.00000000000000000000	1893.149963611513612704584375023842	160148587703.963134765625000000000000000000	
600000.00000000000000000000	2725.338090698045562021434307098389	159866703816.910156250000000000000000000000	
700000.00000000000000000000	3708.204863287138323357794433832169	159533781131.167694091796875000000000000000	
800000.00000000000000000000	4841.436489151673413289245218038559	159149925936.371276855468750000000000000000	
900000.00000000000000000000	6124.671170262046871357597410678864	158715260782.977447509765625000000000000000	
1000000.00000000000000000000	7557.499218300693428318481892347336	158229924443.136016845703125000000000000000	
1100000.00000000000000000000	9139.463185466942377388477325439453	157694071866.383026123046875000000000000000	
1200000.00000000000000000000	10870.058010530441606533713638782501	157107874130.168548583984375000000000000000	
1300000.00000000000000000000	12748.731180086515450966544449329376	156471518385.235473632812500000000000000000	
1400000.00000000000000000000	14774.882904961954409372992813587189	155785207795.866058349609375000000000000000	
1500000.00000000000000000000	16947.866311714886251138523221015930	155049161475.015991210937500000000000000000	
1600000.00000000000000000000	19266.987649167607742128893733024597	154263614414.356353759765625000000000000000	
1700000.00000000000000000000	21731.506509906390419928357005119324	153428817409.245758056640625000000000000000	
1800000.00000000000000000000	24340.636066677539929514750838279724	152545036978.656890869140625000000000000000	
1900000.00000000000000000000	27093.543323604222678113728761672974	151612555280.082794189453125000000000000000	
2000000.00000000000000000000	29989.349382143831462599337100982666	150631670019.450073242187500000000000000000	
2100000.00000000000000000000	33027.129721700926893390715122222900	149602694356.068084716796875000000000000000	
2200000.00000000000000000000	36205.914494806231232360005378723145	148525956802.643981933593750000000000000000	
2300000.00000000000000000000	39524.688836767265456728637218475342	147401801120.395935058593750000000000000000	
2400000.00000000000000000000	42982.393189691916632000356912612915	146230586209.297973632812500000000000000000	
2500000.00000000000000000000	46577.923640781344147399067878723145	145012685993.491302490234375000000000000000	
2600000.00000000000000000000	50310.132274784205947071313858032227	143748489301.898712158203125000000000000000	
2700000.00000000000000000000	54177.827540499703900422900915145874	142438399744.080566406250000000000000000000	
2800000.00000000000000000000	58179.774631212385429535061120986938	141082835581.371520996093750000000000000000	
2900000.00000000000000000000	62314.695878937156521715223789215088	139682229593.339416503906250000000000000000	
3000000.00000000000000000000	66581.271162348741199821233749389648	138237028939.608917236328125000000000000000	
3100000.00000000000000000000	70978.138328265151358209550380706787	136747695017.093978881835937500000000000000	
3200000.00000000000000000000	75503.893626550780027173459529876709	135214703312.684906005859375000000000000000	
3300000.00000000000000000000	80157.092158299972652457654476165771	133638543251.436752319335937500000000000000	
3400000.00000000000000000000	84936.248337158191134221851825714111	132019718040.307846069335937500000000000000	
3500000.00000000000000000000	89839.836363633410655893385410308838	130358744507.498031616210937500000000000000	
3600000.00000000000000000000	94866.290712246118346229195594787598	128656152937.438308715820312500000000000000	
3700000.00000000000000000000	100014.006631362615735270082950592041	126912486901.484176635742187500000000000000	
3800000.00000000000000000000	105281.340655551757663488388061523438	125128303084.366973876953125000000000000000	
3900000.00000000000000000000	110666.611130301680532284080982208252	123304171106.458663940429687500000000000000	
4000000.00000000000000000000	116168.098748928954591974616050720215	121440673341.906616210937500000000000000000	
4100000.00000000000000000000	121784.047101508593186736106872558594	119538404732.696655273437500000000000000000	
4200000.00000000000000000000	127512.663235649801208637654781341553	117597972598.703659057617187500000000000000	
4300000.00000000000000000000	133352.118228938197717070579528808594	115619996443.790405273437500000000000000000	
4400000.00000000000000000000	139300.547772861871635541319847106934	113605107758.016540527343750000000000000000	
4500000.00000000000000000000	145356.052768034831387922167778015137	111553949816.020782470703125000000000000000	
4600000.00000000000000000000	151516.699930527567630633711814880371	109467177471.641006469726562500000000000000	
4700000.00000000000000000000	157780.522409111377783119678497314453	107345456948.837341308593750000000000000000	
4800000.00000000000000000000	164145.520413219113834202289581298828	105189465628.985443115234375000000000000000	
4900000.00000000000000000000	170609.661851422104518860578536987305	102999891834.607757568359375000000000000000	
5000000.00000000000000000000	177170.882980219059390947222709655762	100777434609.611663818359375000000000000000	
5100000.00000000000000000000	183827.089062930055661126971244812012	98522803496.104827880859375000000000000000	
5200000.00000000000000000000	190576.155038485099794343113899230957	96236718307.859085083007812500000000000000	
5300000.00000000000000000000	197415.926199893641751259565353393555	93919908900.495056152343750000000000000000	
5400000.00000000000000000000	204344.218882178567582741379737854004	91573114938.460876464843750000000000000000	
5500000.00000000000000000000	211358.821159554820042103528976440430	89197085658.879577636718750000000000000000	
5600000.00000000000000000000	218457.493551630206638947129249572754	86792579632.340408325195312500000000000000	
5700000.00000000000000000000	225637.969738402753137052059173583984	84360364520.710540771484375000000000000000	
5800000.00000000000000000000	232897.957283826399361714720726013184	81901216832.044387817382812500000000000000	
5900000.00000000000000000000	240235.138367713894695043563842773438	79415921672.669006347656250000000000000000	
6000000.00000000000000000000	247647.170525743305915966629981994629	76905272496.524505615234375000000000000000	
6100000.00000000000000000000	255131.687397331872489303350448608398	74370070851.839614868164062500000000000000	
6200000.00000000000000000000	262686.299481138179544359445571899414	71811126125.223358154296875000000000000000	
